Date,High,Low,Open,Close,Volume,Adj Close
2011-07-01,449.24163818359375,424.3277893066406,449.24163818359375,426.92816162109375,13234843.0,395.3538513183594
2011-07-04,435.57122802734375,428.4388427734375,433.0946960449219,430.12286376953125,7614522.0,398.3122863769531
2011-07-05,430.5686340332031,418.03741455078125,430.5686340332031,419.0032653808594,15601356.0,388.0150451660156
2011-07-06,425.2193298339844,416.4029235839844,420.4396667480469,422.4456481933594,12404150.0,391.2029113769531
2011-07-07,433.34234619140625,423.609619140625,424.9716796875,431.2620544433594,9293675.0,399.3672180175781
2011-07-08,432.8965759277344,421.9998779296875,432.4012756347656,423.4114685058594,9662670.0,392.09716796875
2011-07-11,425.9375305175781,419.5233459472656,422.990478515625,422.6437683105469,4429848.0,391.3862609863281
2011-07-12,424.67449951171875,418.87945556640625,419.77099609375,419.8948059082031,6030136.0,388.8406677246094
2011-07-13,430.7667541503906,421.5540771484375,422.5199279785156,428.6617126464844,7859236.0,396.959228515625
2011-07-14,434.8282470703125,425.6403503417969,427.5968017578125,429.70184326171875,6143731.0,397.9223937988281
2011-07-15,433.8871765136719,428.4388427734375,429.7761535644531,432.5003356933594,4710180.0,400.5138854980469
2011-07-18,432.8470458984375,428.0425720214844,431.8564453125,429.72662353515625,3037944.0,397.9453125
2011-07-19,436.56182861328125,428.93414306640625,429.6770935058594,435.5959777832031,4533226.0,403.380615234375
2011-07-20,439.2364807128906,430.32098388671875,438.8402404785156,433.9862365722656,5159636.0,401.889892578125
2011-07-21,433.8624267578125,424.7488098144531,433.8624267578125,426.38330078125,3639468.0,394.8492736816406
2011-07-22,434.3824768066406,427.2005615234375,428.93414306640625,432.5746154785156,7062704.0,400.5826721191406
2011-07-25,441.81207275390625,435.4473876953125,441.81207275390625,437.280029296875,10109253.0,404.9400939941406
2011-07-26,440.895751953125,430.6181640625,439.9546813964844,431.6583251953125,9443217.0,399.7342224121094
2011-07-27,433.3918762207031,425.5412902832031,433.3918762207031,426.38330078125,6311391.0,394.8492736816406
2011-07-28,423.48577880859375,412.7872009277344,423.48577880859375,414.74365234375,14444657.0,384.07049560546875
2011-07-29,419.64715576171875,407.7103271484375,416.05621337890625,410.0877685546875,9873070.0,379.7588806152344
2011-08-01,415.0655822753906,406.8187561035156,415.0655822753906,411.524169921875,6572689.0,381.089111328125
2011-08-02,415.5113525390625,405.4071350097656,409.8896484375,414.7188720703125,7647358.0,384.0475158691406
2011-08-03,414.1740417480469,407.685546875,409.493408203125,408.6513977050781,6500398.0,378.4288024902344
2011-08-04,411.92041015625,401.2218322753906,410.112548828125,402.36102294921875,6339814.0,372.6036071777344
2011-08-05,395.996337890625,385.84259033203125,395.996337890625,392.28155517578125,12101830.0,363.2695617675781
2011-08-08,394.4609069824219,379.89892578125,384.7033996582031,386.65985107421875,10264988.0,358.06365966796875
2011-08-09,385.84259033203125,372.96466064453125,372.96466064453125,379.0569152832031,15067521.0,351.02301025390625
2011-08-10,391.29095458984375,378.9083251953125,388.98779296875,382.7469482421875,8189989.0,354.4401550292969
2011-08-11,388.7896728515625,378.9083251953125,380.5675964355469,382.4745178222656,5025802.0,354.1878662109375
2011-08-12,387.8238220214844,375.4411926269531,387.8238220214844,376.8775634765625,7948167.0,349.00482177734375
2011-08-16,382.5240478515625,373.8066711425781,376.4317932128906,376.01080322265625,5208919.0,348.2021789550781
2011-08-17,383.564208984375,371.97406005859375,376.679443359375,373.9552917480469,6251404.0,346.2987060546875
2011-08-18,376.4317932128906,365.039794921875,375.2926025390625,367.12005615234375,7904048.0,339.9689636230469
2011-08-19,366.0303955078125,357.26348876953125,362.09271240234375,362.835693359375,9414586.0,336.00152587890625
2011-08-22,376.3575134277344,359.393310546875,362.0679626464844,374.9458923339844,7172968.0,347.2160339355469
2011-08-23,382.3754577636719,370.240478515625,376.60516357421875,379.03216552734375,8093221.0,351.00006103515625
2011-08-24,381.13720703125,374.4505920410156,378.41302490234375,377.0757141113281,5993864.0,349.1883239746094
2011-08-25,380.8895568847656,371.6025695800781,377.22430419921875,373.2123107910156,9790367.0,345.6106872558594
2011-08-26,374.5001220703125,352.65716552734375,371.97406005859375,356.3224182128906,9000086.0,329.96990966796875
2011-08-29,376.38226318359375,360.7554016113281,362.11749267578125,373.98004150390625,8453235.0,346.3216247558594
2011-08-30,394.411376953125,378.41302490234375,378.9083251953125,387.6257019042969,15791175.0,358.9580993652344
2011-09-02,403.0296936035156,391.0185241699219,394.6094970703125,398.94342041015625,15730802.0,369.43878173828125
2011-09-05,395.7486877441406,387.7990417480469,393.51983642578125,390.7213439941406,9221342.0,361.8247375488281
2011-09-06,408.874267578125,384.6043395996094,387.9228820800781,406.89306640625,14460392.0,376.80047607421875
2011-09-07,417.7897644042969,407.98272705078125,408.1313171386719,412.83673095703125,14508712.0,382.3045654296875
2011-09-08,425.4670104980469,403.4259338378906,412.83673095703125,422.2227478027344,16283679.0,390.9964904785156
2011-09-09,425.2441101074219,407.98272705078125,422.07415771484375,408.99810791015625,13643841.0,378.7498779296875
2011-09-12,407.36358642578125,393.89129638671875,401.37042236328125,399.3644104003906,8574435.0,369.82861328125
2011-09-13,408.5028076171875,394.6342468261719,402.78204345703125,401.3208923339844,11722300.0,371.64044189453125
2011-09-14,410.9793395996094,398.819580078125,403.1287536621094,408.8247375488281,9478757.0,378.5893249511719
2011-09-15,415.3627624511719,402.95538330078125,412.5890808105469,414.22357177734375,9417851.0,383.5888366699219
2011-09-16,421.0092468261719,406.6454162597656,421.0092468261719,408.9485778808594,12373176.0,378.7039794921875
2011-09-19,410.68212890625,403.97076416015625,408.6266174316406,406.9178161621094,5905393.0,376.8233947753906
2011-09-20,422.9656982421875,404.3174743652344,407.6360168457031,421.9007873535156,8509100.0,390.69830322265625
2011-09-21,421.45501708984375,412.2423400878906,421.45501708984375,414.8674621582031,7859442.0,384.1851806640625
2011-09-22,410.0630187988281,386.337890625,408.1065673828125,389.48309326171875,12598043.0,360.6781005859375
2011-09-23,392.5787353515625,378.4625549316406,383.3165283203125,381.6820373535156,17773749.0,353.4540100097656
2011-09-26,381.7315673828125,370.2652587890625,380.9886169433594,376.0355529785156,12553781.0,348.22515869140625
2011-09-27,396.5907287597656,382.3754577636719,383.3660583496094,394.8571472167969,10174668.0,365.6547546386719
2011-09-28,399.3644104003906,390.8451843261719,396.12017822265625,394.8571472167969,11553462.0,365.6547546386719
2011-09-29,402.55914306640625,388.5420227050781,391.5386047363281,400.057861328125,14542631.0,370.4707946777344
2011-09-30,407.58648681640625,392.5292053222656,397.9775695800781,400.3797912597656,16126735.0,370.7688903808594
2011-10-03,396.1944580078125,388.36865234375,391.88531494140625,390.3994140625,9741995.0,361.52667236328125
2011-10-04,391.68719482421875,379.03216552734375,388.3191223144531,382.1773376464844,12115244.0,353.9126892089844
2011-10-05,385.2977600097656,377.298583984375,382.64788818359375,379.89892578125,9569045.0,351.80279541015625
2011-10-07,400.2064514160156,388.764892578125,389.65643310546875,397.6803894042969,9188936.0,368.2691650390625
2011-10-10,411.5489196777344,398.32427978515625,398.34906005859375,410.7316589355469,6851602.0,380.35516357421875
2011-10-11,416.7496337890625,407.38836669921875,413.5796813964844,409.61724853515625,7253126.0,379.3231506347656
2011-10-12,421.9503173828125,409.1466979980469,410.80596923828125,420.8359069824219,7970087.0,389.7121887207031
2011-10-13,424.9716796875,417.0963439941406,421.0092468261719,419.47381591796875,8470239.0,388.4508056640625
2011-10-14,430.7667541503906,416.7991638183594,417.04681396484375,429.3799133300781,8247514.0,397.624267578125
2011-10-17,430.34576416015625,411.6727600097656,429.429443359375,412.9853210449219,10177179.0,382.442138671875
2011-10-18,409.320068359375,401.86572265625,408.6266174316406,406.1005859375,8445230.0,376.066650390625
2011-10-19,418.53271484375,408.18084716796875,408.874267578125,417.5421142578125,5479183.0,386.6619567871094
2011-10-20,416.5019836425781,407.1407165527344,413.50537109375,415.41229248046875,4601954.0,384.6896667480469
2011-10-21,420.6130065917969,411.6479797363281,416.05621337890625,413.9511413574219,4773170.0,383.3365783691406
2011-10-24,422.990478515625,417.8145446777344,420.0186462402344,419.27569580078125,4191142.0,388.2673034667969
2011-10-25,436.33892822265625,417.12109375,423.48577880859375,433.8624267578125,10492617.0,401.7752380371094
2011-10-28,447.7557373046875,437.8991394042969,445.62591552734375,445.7745056152344,11320061.0,412.80633544921875
2011-10-31,445.42779541015625,432.1783752441406,444.7839050292969,434.6549072265625,7324945.0,402.5091552734375
2011-11-01,435.1254577636719,424.7735595703125,431.1629943847656,426.2594909667969,7561443.0,394.734619140625
2011-11-02,436.33892822265625,423.48577880859375,423.48577880859375,431.8069152832031,6346140.0,399.87176513671875
2011-11-03,440.49951171875,427.4482116699219,429.8009033203125,438.79071044921875,7403512.0,406.3390808105469
2011-11-04,448.25103759765625,432.2279052734375,448.25103759765625,435.8436279296875,8423005.0,403.6099853515625
2011-11-08,438.3449401855469,430.1723937988281,435.37310791015625,437.7010192871094,4670471.0,405.3299865722656
2011-11-09,442.1340026855469,426.5318908691406,440.8462219238281,428.4140625,5383171.0,396.7298583984375
2011-11-11,440.2270812988281,421.05877685546875,425.4670104980469,438.5182800292969,10032713.0,406.0868225097656
2011-11-14,443.79327392578125,432.4012756347656,441.514892578125,434.23388671875,7382265.0,402.1192626953125
2011-11-15,434.8778076171875,424.10491943359375,431.41064453125,426.68048095703125,4567898.0,395.12445068359375
2011-11-16,425.51654052734375,414.74365234375,425.51654052734375,420.06817626953125,6144064.0,389.001220703125
2011-11-17,420.340576171875,399.33966064453125,418.5574951171875,401.17230224609375,11181100.0,371.5028381347656
2011-11-18,402.16290283203125,389.8050231933594,396.3926086425781,400.2559814453125,10010082.0,370.65423583984375
2011-11-21,396.2439880371094,387.08087158203125,396.2439880371094,389.48309326171875,8175772.0,360.6781005859375
2011-11-22,398.4481201171875,389.6069030761719,390.3498840332031,393.8665466308594,8847784.0,364.7373962402344
2011-11-23,391.2414245605469,374.3515319824219,391.2414245605469,383.0688781738281,10942285.0,354.7382507324219
2011-11-24,385.3472900390625,373.0389709472656,383.86138916015625,382.945068359375,12856149.0,354.6236572265625
2011-11-25,382.0039978027344,371.97406005859375,381.23626708984375,373.36090087890625,7469589.0,345.74822998046875
2011-11-28,389.2106628417969,377.69482421875,378.9083251953125,388.2200622558594,5091951.0,359.50848388671875
2011-11-29,387.3285217285156,376.01080322265625,387.3285217285156,378.9083251953125,9697943.0,350.8854064941406
2011-11-30,387.972412109375,373.0141906738281,374.79730224609375,385.47113037109375,9224913.0,356.9628601074219
2011-12-01,401.56854248046875,393.8665466308594,395.7486877441406,395.7486877441406,9519320.0,366.4803466796875
2011-12-02,403.673583984375,389.5821533203125,394.7580871582031,402.2124328613281,9044689.0,372.46600341796875
2011-12-05,402.2867126464844,395.4267578125,400.3797912597656,399.5873107910156,6381591.0,370.0350341796875
2011-12-07,405.9024353027344,397.8289794921875,399.7111511230469,401.0979919433594,7094921.0,371.4339904785156
2011-12-08,400.057861328125,382.42498779296875,397.234619140625,385.768310546875,8969618.0,357.238037109375
2011-12-09,381.3353271484375,372.8160705566406,381.3353271484375,374.302001953125,10185392.0,346.6197509765625
2011-12-12,377.42242431640625,358.600830078125,376.7042236328125,360.3343811035156,10290697.0,333.6851806640625
2011-12-13,369.4975280761719,357.1148986816406,358.5513000488281,367.6649169921875,10556057.0,340.4735412597656
2011-12-14,373.4104309082031,363.2566833496094,365.53509521484375,367.466796875,10709978.0,340.2900695800781
2011-12-15,373.7076110839844,358.3531799316406,362.51373291015625,371.55303955078125,13347611.0,344.0741271972656
2011-12-16,418.3345947265625,354.66314697265625,370.98345947265625,357.5359191894531,11767926.0,331.0936279296875
2011-12-19,366.4761657714844,354.2173767089844,356.2233581542969,364.19775390625,9517602.0,337.2628479003906
2011-12-20,367.3677062988281,351.2702941894531,367.3677062988281,353.3753662109375,11206353.0,327.2408142089844
2011-12-21,373.3361511230469,357.9569396972656,360.08673095703125,370.4881286621094,9213323.0,343.0879821777344
2011-12-22,376.58038330078125,363.0585632324219,367.1943664550781,373.7323913574219,9032250.0,346.09228515625
2011-12-23,381.2610168457031,367.7144470214844,376.4317932128906,369.6956481933594,7088712.0,342.3540954589844
2011-12-26,378.80926513671875,369.274658203125,370.0176086425781,376.9270935058594,4797991.0,349.0507507324219
2011-12-27,380.740966796875,369.17559814453125,379.40362548828125,372.98944091796875,6206898.0,345.404296875
2011-12-28,375.6888427734375,364.2225341796875,375.2926025390625,366.05517578125,5711769.0,338.9828186035156
2011-12-29,366.0303955078125,350.2796936035156,363.3805236816406,352.6076354980469,11002360.0,326.52984619140625
2011-12-30,356.89202880859375,341.26513671875,353.1524658203125,343.2215881347656,13450964.0,317.83795166015625
2012-01-02,351.542724609375,340.3488464355469,345.1285400390625,349.957763671875,8679938.0,324.07598876953125
2012-01-03,360.0372009277344,351.83990478515625,352.7809753417969,358.9227600097656,9455771.0,332.3778991699219
2012-01-04,362.0431823730469,353.3258361816406,360.28485107421875,354.7126770019531,8557084.0,328.479248046875
2012-01-05,359.07135009765625,343.79119873046875,354.14306640625,346.4658508300781,13364666.0,320.84228515625
2012-01-06,358.600830078125,345.0542297363281,345.2523498535156,355.4060974121094,9495456.0,329.121337890625
2012-01-09,353.87066650390625,347.927001953125,353.87066650390625,349.80914306640625,8485434.0,323.9382629394531
2012-01-10,366.0303955078125,352.65716552734375,352.65716552734375,364.6435546875,9100905.0,337.67559814453125
2012-01-11,372.96466064453125,362.31561279296875,365.4855651855469,370.6119689941406,9776083.0,343.20263671875
2012-01-12,372.9399108886719,362.8604431152344,370.240478515625,364.9902648925781,6564892.0,337.9966735839844
2012-01-13,371.94927978515625,360.6315612792969,367.5163269042969,362.4642028808594,9474828.0,335.6574401855469
2012-01-16,361.5478820800781,352.161865234375,361.5478820800781,353.1277160644531,8212087.0,327.011474609375
2012-01-17,368.7050476074219,354.6383972167969,354.6383972167969,367.54107666015625,10493808.0,340.3588562011719
2012-01-18,390.2508239746094,375.4659729003906,377.42242431640625,386.2140808105469,18672849.0,357.65087890625
2012-01-19,394.2380065917969,387.3780517578125,390.795654296875,389.1363830566406,11070972.0,360.3570556640625
2012-01-20,396.2439880371094,382.4002380371094,391.29095458984375,392.603515625,14641208.0,363.5677490234375
2012-01-23,386.2140808105469,374.0543518066406,374.1038818359375,382.152587890625,13037592.0,353.8897705078125
2012-01-24,392.08343505859375,381.5829772949219,383.66326904296875,388.1952819824219,10287598.0,359.48553466796875
2012-01-25,393.7674865722656,387.7247619628906,390.6470642089844,391.7615051269531,7747155.0,362.7880554199219
2012-01-27,410.0630187988281,395.7486877441406,396.2439880371094,406.3482360839844,11236492.0,376.29595947265625
2012-01-30,405.58050537109375,392.380615234375,403.1287536621094,393.6436462402344,9749731.0,364.5309753417969
2012-01-31,406.5463562011719,396.93743896484375,398.4728698730469,404.7137145996094,12647685.0,374.7823181152344
